"Batch","Site","Transect","Date","Latitude","Longitude","Depth","Subregion","Zone","Habitat","Species","Width","Height","Bleaching","Old","Recent","oPercRecMort","dPercRecMort","TLRate","Disease Conditions","Other Conditions"
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","8","4","","5","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","15","10","BL","25","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","10","5","BL","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PPOR","10","5","BL","10","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","5","5","BL","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PDIV","6","5","BL","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","10","5","","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","SSID","18","5","P","25","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","6","3","PB","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","SSID","13","8","","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","13","3","","20","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","SSID","10","5","","50","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","25","15","","10","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","20","10","","25","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","10","4","BL","10","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","15","3","","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","12","5","PB","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","10","4","","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PDIV","15","12","BL","10","5","5","0","","","TRS"
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","20","10","P","25","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","SSID","10","3","","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","15","5","","10","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","10","5","P","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","SRAD","5","2","P","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","SSID","5","2","","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","10","5","P","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","15","5","P","0","5","5","0","","","TRS"
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","SSID","20","13","","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","12","5","P","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","SSID","5","3","","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","10","5","P","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","5","5","P","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","10","7","","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","SSID","15","5","","0","0","0","0","","",""
"FRRP 2023B","Y1220","1","9/11/2023","25.340884","-80.191347","7","Biscayne","Mid Channel","ISOL_MR","PAST","8","3","","0","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","10","5","BL","25","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","8","5","BL","10","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","40","25","PB","80","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","40","25","PB","75","5","5","0","","","TRS"
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","25","15","PB","50","10","10","0","","","TRS"
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","100","25","BL","30","10","10","0","","","TRS,OGI"
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","25","10","BL","75","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","20","15","BL","50","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","30","10","BL","75","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","40","20","BL","75","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","8","5","BL","20","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","6","3","PB","10","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","5","3","BL","75","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","11","8","","5","1","1","0","","","TRS"
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","25","13","PB","50","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","8","4","BL","25","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","20","15","BL","75","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","30","15","BL","70","5","5","0","","","TRS"
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","5","5","BL","50","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","20","5","BL","5","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","10","5","PB","5","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","15","10","BL","25","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","20","5","BL","20","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","AAGA","11","5","","30","10","10","0","","","OUK"
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","SSID","6","3","","0","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","AAGA","5","5","BL","0","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","15","25","BL","80","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","15","10","BL","0","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","10","5","","0","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PSTR","10","3","","0","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","70","15","PB","80","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","AAGA","5","5","","0","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","SSID","5","5","","0","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","35","15","BL","90","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","20","15","BL","0","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","PAST","20","15","BL","0","0","0","0","","",""
"FRRP 2023B","Y1223","1","9/11/2023","25.327143","-80.18052","9","Biscayne","Offshore Patch Reef","ISOL_MR","DSTO","5","4","","0","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","SSID","14","6","","80","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","10","5","BL","5","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","SSID","10","5","","0","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","5","3","BL","0","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","AAGA","5","3","BL","0","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","6","3","","0","2","2","0","","","PRD"
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","6","3","PB","0","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","SSID","25","7","","5","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","5","3","PB","0","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","SSID","19","6","PB","30","2","2","0","","","TRS"
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","7","3","BL","2","2","2","0","","","TRS"
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","8","4","BL","95","2","2","0","","","TRS"
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","AAGA","15","5","BL","5","5","5","0","","","TRS"
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","7","5","","0","2","2","0","","","PRD"
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","12","10","BL","50","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","SRAD","13","5","PB","95","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","SSID","17","4","PB","0","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","SSID","4","3","PB","0","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","SSID","4","2","","0","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","8","5","BL","5","5","5","0","","","TRS"
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","PPOR","5","2","","0","0","0","0","","",""
"FRRP 2023B","Y1224","1","9/12/2023","25.319354","-80.183878","13","Biscayne","Offshore Patch Reef","ISOL_MR","AAGA","5","1","BL","0","10","10","0","","","TRS"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","15","5","P","10","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","17","7","P","40","0","0","0","","","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","PDIV","30","18","BL","10","10","10","0","","","TRS"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","DLAB","5","3","","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","40","25","PB","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","PDIV","15","10","BL","40","0","0","0","","","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","7","5","P","10","0","0","0","","","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","35","10","PB","80","0","0","0","","DSD",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","10","5","P","10","0","0","0","","","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SINT","10","5","PB","10","0","0","0","","DC","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SINT","8","5","P","0","0","0","0","","DC",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SINT","20","4","","20","0","0","0","","DC","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","8","4","BL","10","0","0","0","","DSD","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","7","4","PB","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","OFAV","50","85","PB","10","0","0","0","","","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","15","10","","10","0","0","0","","","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","PAST","12","6","BL","20","0","0","0","","","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","5","2","","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","7","3","PB","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","12","5","","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","15","5","PB","80","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","PAST","15","5","BL","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","15","7","P","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","10","4","P","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","35","15","P","60","0","0","0","","","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","PAST","15","5","BL","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SBOU","40","25","P","75","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","7","3","","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","21","10","P","15","0","0","0","","DSD","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","15","6","","0","0","0","0","","UNK",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","7","2","PB","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","7","2","PB","50","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","PAST","6","3","BL","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","10","5","","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","7","3","PB","0","0","0","0","","DSD",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","30","15","P","80","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","10","7","PB","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","35","17","PB","20","0","0","0","","","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","7","2","P","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","PDIV","18","7","BL","0","10","10","0","","","TRS"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","PPOR","20","15","","0","2","2","0","","","PRD"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","13","7","PB","20","0","0","0","","","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SINT","17","15","","10","0","0","0","","","OGI"
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","18","10","PB","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","12","3","","0","0","0","0","","",""
"FRRP 2023B","Y1227","1","10/5/2023","25.311995","-80.217876","17","Biscayne","Mid Channel","ISOL_MR","SSID","5","2","","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","15","2","","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","PAST","15","5","","0","5","5","0","","","SC"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","PSTR","14","3","","0","2","2","0","","","OGI"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","PAST","8","4","","5","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","PAST","7","2","","0","10","10","0","","","OGI"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SINT","17","6","","10","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","PAST","10","3","","0","5","5","0","","","OGI"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","7","2","","10","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","20","15","","30","5","5","0","","","OGI"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","8","3","","30","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","5","2","","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","7","3","","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","MALI","10","3","","0","5","5","0","","","OGI,SC"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SINT","6","2","P","0","0","0","0","","","OGI"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SINT","18","5","PB","10","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SINT","13","5","PB","10","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","10","4","P","5","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","6","3","P","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","PBRA","5","4","BL","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SINT","7","4","P","10","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","PAST","12","7","BL","10","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","7","2","PB","0","5","5","0","","","OGI,SC"
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SINT","5","1","P","5","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SINT","7","3","P","1","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","8","4","P","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","13","5","P","0","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","AAGA","11","7","BL","10","0","0","0","","",""
"FRRP 2023B","Y1178","2","10/6/2023","25.531118","-80.133944","22","Biscayne","Mid Channel","ISOL_MR","SSID","20","6","PB","5","0","0","0","","",""
